"lb","ln","profit","deals"
-12.8,-7.8,"0.00",0
-12.8,-7.6,"0.00",0
-12.8,-7.4,"0.00",0
-12.8,-7.2,"0.00",0
-12.8,-7,"0.00",0
-12.8,-6.8,"0.00",0
-12.8,-6.6,"0.00",0
-12.8,-6.4,"0.00",0
-12.8,-6.2,"0.00",0
-12.8,-6,"0.00",0
-12.8,-5.8,"0.00",0
-12.8,-5.6,"0.00",0
-12.8,-5.4,"0.00",0
-12.8,-5.2,"0.00",0
-12.8,-5,"0.00",0
-12.8,-4.8,"0.00",0
-12.8,-4.6,"0.00",0
-12.8,-4.4,"0.00",0
-12.8,-4.2,"0.00",0
-12.8,-4,"0.00",0
-12.8,-3.8,"0.00",0
-12.8,-3.6,"0.00",0
-12.8,-3.4,"0.00",0
-12.8,-3.2,"0.00",0
-12.8,-3,"0.00",0
-12.8,-2.8,"0.00",0
-12.6,-11.6,"0.00",0
-12.6,-11.4,"0.00",0
-12.6,-11.2,"0.00",0
-12.6,-11,"0.00",0
-12.6,-10.8,"0.00",0
-12.6,-10.6,"0.00",0
-12.6,-10.4,"0.00",0
-12.6,-10.2,"0.00",0
-12.6,-10,"0.00",0
-12.6,-9.8,"0.00",0
-12.6,-9.6,"0.00",0
-12.6,-9.4,"0.00",0
-12.6,-9.2,"0.00",0
-12.6,-9,"0.00",0
-12.6,-8.8,"0.00",0
-12.6,-8.6,"0.00",0
-12.6,-8.4,"0.00",0
-12.6,-8.2,"0.00",0
-12.6,-8,"0.00",0
-12.6,-7.8,"0.00",0
-12.6,-7.6,"0.00",0
-12.6,-7.4,"0.00",0
-12.6,-7.2,"0.00",0
-12.6,-7,"0.00",0
-12.6,-6.8,"0.00",0
-12.6,-6.6,"0.00",0
-12.6,-6.4,"0.00",0
-12.6,-6.2,"0.00",0
-12.6,-6,"0.00",0
-12.6,-5.8,"0.00",0
-12.6,-5.6,"0.00",0
-12.6,-5.4,"0.00",0
-12.6,-5.2,"0.00",0
-12.6,-5,"0.00",0
-12.6,-4.8,"0.00",0
-12.6,-4.6,"0.00",0
-12.6,-4.4,"0.00",0
-12.6,-4.2,"0.00",0
-12.6,-4,"0.00",0
-12.6,-3.8,"0.00",0
-12.6,-3.6,"0.00",0
-12.6,-3.4,"0.00",0
-12.6,-3.2,"0.00",0
-12.6,-3,"0.00",0
-12.6,-2.8,"0.00",0
-12.6,-2.6,"0.00",0
-12.4,-11.4,"0.00",0
-12.4,-11.2,"0.00",0
-12.4,-11,"0.00",0
-12.4,-10.8,"0.00",0
-12.4,-10.6,"0.00",0
-12.4,-10.4,"0.00",0
-12.4,-10.2,"0.00",0
-12.4,-10,"0.00",0
-12.4,-9.8,"0.00",0
-12.4,-9.6,"0.00",0
-12.4,-9.4,"0.00",0
-12.4,-9.2,"0.00",0
-12.4,-9,"0.00",0
-12.4,-8.8,"0.00",0
-12.4,-8.6,"0.00",0
-12.4,-8.4,"0.00",0
-12.4,-8.2,"0.00",0
-12.4,-8,"0.00",0
-12.4,-7.8,"0.00",0
-12.4,-7.6,"0.00",0
-12.4,-7.4,"0.00",0
-12.4,-7.2,"0.00",0
-12.4,-7,"0.00",0
-12.4,-6.8,"0.00",0
-12.4,-6.6,"0.00",0
-12.4,-6.4,"0.00",0
-12.4,-6.2,"0.00",0
-12.4,-6,"0.00",0
-12.4,-5.8,"0.00",0
-12.4,-5.6,"0.00",0
-12.4,-5.4,"0.00",0
-12.4,-5.2,"0.00",0
-12.4,-5,"0.00",0
-12.4,-4.8,"0.00",0
-12.4,-4.6,"0.00",0
-12.4,-4.4,"0.00",0
-12.4,-4.2,"0.00",0
-12.4,-4,"0.00",0
-12.4,-3.8,"0.00",0
-12.4,-3.6,"0.00",0
-12.4,-3.4,"0.00",0
-12.4,-3.2,"0.00",0
-12.4,-3,"0.00",0
-12.4,-2.8,"0.00",0
-12.4,-2.6,"0.00",0
-12.4,-2.4,"0.00",0
-12.2,-11.2,"0.00",0
-12.2,-11,"0.00",0
-12.2,-10.8,"0.00",0
-12.2,-10.6,"0.00",0
-12.2,-10.4,"0.00",0
-12.2,-10.2,"0.00",0
-12.2,-10,"0.00",0
-12.2,-9.8,"0.00",0
-12.2,-9.6,"0.00",0
-12.2,-9.4,"0.00",0
-12.2,-9.2,"0.00",0
-12.2,-9,"0.00",0
-12.2,-8.8,"0.00",0
-12.2,-8.6,"0.00",0
-12.2,-8.4,"0.00",0
-12.2,-8.2,"0.00",0
-12.2,-8,"0.00",0
-12.2,-7.8,"0.00",0
-12.2,-7.6,"0.00",0
-12.2,-7.4,"0.00",0
-12.2,-7.2,"0.00",0
-12.2,-7,"0.00",0
-12.2,-6.8,"0.00",0
-12.2,-6.6,"0.00",0
-12.2,-6.4,"0.00",0
-12.2,-6.2,"0.00",0
-12.2,-6,"0.00",0
-12.2,-5.8,"0.00",0
-12.2,-5.6,"0.00",0
-12.2,-5.4,"0.00",0
-12.2,-5.2,"0.00",0
-12.2,-5,"0.00",0
-12.2,-4.8,"0.00",0
-12.2,-4.6,"0.00",0
-12.2,-4.4,"0.00",0
-12.2,-4.2,"0.00",0
-12.2,-4,"0.00",0
-12.2,-3.8,"0.00",0
-12.2,-3.6,"0.00",0
-12.2,-3.4,"0.00",0
-12.2,-3.2,"0.00",0
-12.2,-3,"0.00",0
-12.2,-2.8,"0.00",0
-12.2,-2.6,"0.00",0
-12.2,-2.4,"0.00",0
-12.2,-2.2,"0.00",0
-12,-11,"0.00",0
-12,-10.8,"0.00",0
-12,-10.6,"0.00",0
-12,-10.4,"0.00",0
-12,-10.2,"0.00",0
-12,-10,"0.00",0
-12,-9.8,"0.00",0
-12,-9.6,"0.00",0
-12,-9.4,"0.00",0
-12,-9.2,"0.00",0
-12,-9,"0.00",0
-12,-8.8,"0.00",0
-12,-8.6,"0.00",0
-12,-8.4,"0.00",0
-12,-8.2,"0.00",0
-12,-8,"0.00",0
-12,-7.8,"0.00",0
-12,-7.6,"0.00",0
-12,-7.4,"0.00",0
-12,-7.2,"0.00",0
-12,-7,"0.00",0
-12,-6.8,"0.00",0
-12,-6.6,"0.00",0
-12,-6.4,"0.00",0
-12,-6.2,"0.00",0
-12,-6,"0.00",0
-12,-5.8,"0.00",0
-12,-5.6,"0.00",0
-12,-5.4,"0.00",0
-12,-5.2,"0.00",0
-12,-5,"0.00",0
-12,-4.8,"0.00",0
-12,-4.6,"0.00",0
-12,-4.4,"0.00",0
-12,-4.2,"0.00",0
-12,-4,"0.00",0
-12,-3.8,"0.00",0
-12,-3.6,"0.00",0
-12,-3.4,"0.00",0
-12,-3.2,"0.00",0
-12,-3,"0.00",0
-12,-2.8,"0.00",0
-12,-2.6,"0.00",0
-12,-2.4,"0.00",0
-12,-2.2,"0.00",0
-12,-2,"0.00",0
-11.8,-10.8,"0.00",0
-11.8,-10.6,"0.00",0
-11.8,-10.4,"0.00",0
-11.8,-10.2,"0.00",0
-11.8,-10,"0.00",0
-11.8,-9.8,"0.00",0
-11.8,-9.6,"0.00",0
-11.8,-9.4,"0.00",0
-11.8,-9.2,"0.00",0
-11.8,-9,"0.00",0
-11.8,-8.8,"0.00",0
-11.8,-8.6,"0.00",0
-11.8,-8.4,"0.00",0
-11.8,-8.2,"0.00",0
-11.8,-8,"0.00",0
-11.8,-7.8,"0.00",0
-11.8,-7.6,"0.00",0
-11.8,-7.4,"0.00",0
-11.8,-7.2,"0.00",0
-11.8,-7,"0.00",0
-11.8,-6.8,"0.00",0
-11.8,-6.6,"0.00",0
-11.8,-6.4,"0.00",0
-11.8,-6.2,"0.00",0
-11.8,-6,"0.00",0
-11.8,-5.8,"0.00",0
-11.8,-5.6,"0.00",0
-11.8,-5.4,"0.00",0
-11.8,-5.2,"0.00",0
-11.8,-5,"0.00",0
-11.8,-4.8,"0.00",0
-11.8,-4.6,"0.00",0
-11.8,-4.4,"0.00",0
-11.8,-4.2,"0.00",0
-11.8,-4,"0.00",0
-11.8,-3.8,"0.00",0
-11.8,-3.6,"0.00",0
-11.8,-3.4,"0.00",0
-11.8,-3.2,"0.00",0
-11.8,-3,"0.00",0
-11.8,-2.8,"0.00",0
-11.8,-2.6,"0.00",0
-11.8,-2.4,"0.00",0
-11.8,-2.2,"0.00",0
-11.8,-2,"0.00",0
-11.8,-1.8,"0.00",0
-11.6,-10.6,"0.00",0
-11.6,-10.4,"0.00",0
-11.6,-10.2,"0.00",0
